barkod,naziv_spar,marka_spar,cijena_spar,akcijska_cijena_spar,kategorija_spar,naziv_kaufland,marka_kaufland,cijena_kaufland,akcijska_cijena_kaufland,kategorija_kaufland,razlika_eur,jeftiniji,razlika_posto
8711000532904,INS.KAV.JACOBS CRON.GOLD 200 g,Jacobs,14.99,,Pića,Jacobs Kava instant Cronat Gold 200 g,Jacobs,14.99,,,0.0,isto,0.0
3859893720222,KOMBUCHA BOBIČASTO VOĆE 330 ml,,2.79,,Pića,Ekipa Napitak ferm.Kombu.berries330mlLIM,Ekipa,2.79,,,0.0,isto,0.0
8720181676406,"DET.COCCOLINO SPE.CLEAN 1,48 L",Coccolino,14.99,,Sredstva za čišćenje,Coccolino Deter.za rub.Sp.cl.37pr.1480ml,Coccolino,14.99,,,0.0,isto,0.0
8720181676413,"DET.COCCOLINO ULTRACARE 1,48 L",Coccolino,14.99,,Sredstva za čišćenje,Coccolino Deter.za rub.Ult.c.37pr.1480ml,Coccolino,14.99,,,0.0,isto,0.0
3859891991020,"VINO GALIĆ GRAŠEVINA 0,75 L",,14.99,,Pića,"Galić Vino bijelo Graševina 0,75 l",Galić,14.99,,,0.0,isto,0.0
8711000521106,INS.KAVA JACOBS CRE.GOLD 200 g,Jacobs,14.99,,Pića,Jacobs Kava instant Crema 200 g,Jacobs,14.99,,,0.0,isto,0.0
5010093259006,"WHISKY TEACHER´S 0,7 L",Teachers,14.99,,Pića,"Teachers whisky 40% 0,7 l",Teachers,14.99,,,0.0,isto,0.0
7613287491749,HRANA ZA MAČKE FEL.MESO 4X85 g,Felix,2.79,,Proizvodi za kućanstvo,Felix Sensation goved/pilet. 4x85g,Felix,2.79,,,0.0,isto,0.0
8445290751065,HRANA ZA PSE FRISK.ADULT 85 g,Friskies,0.75,,Proizvodi za kućanstvo,Friskies Hrana za pse piletina 85g,Friskies,0.75,,,0.0,isto,0.0
3859889940085,KVASAC DI-GO SUHI PEKARSKI 7 g,Podravka,0.75,,Hrana,Di-go Kvasac suhi instant 7g,Di-Go,0.75,,,0.0,isto,0.0
3850108030549,"KEFIR 0,9% M.M. Z BREGOV 200 g",Vindija,0.75,,Hrana,"Z`bregov Legenda Kefir 0,9%mm 200g",`Z bregov,0.75,,,0.0,isto,0.0
3850108030525,"KEFIR Z BREGOV 3,5% M.M.200 g",Vindija,0.75,,Hrana,"Z´bregov Legenda kefir 3,5%mm 200g",`Z bregov,0.75,,,0.0,isto,0.0
8008110043230,HRENOVKE WUDY SNACK 125 g,Wudy,0.75,,Hrana,AiA Wudy Hrenovke 125 g,AiA Wudy,0.75,,,0.0,isto,0.0
40084794,DES.KINDER MILCHSCHNITTE 28 g,Ferrero,0.75,,Hrana,Kinder Milchschnitte 28 g,Kinder,0.75,,,0.0,isto,0.0
3870085050019,SIR MOZZARELLA MEGGLE 125 g,Meggle,1.89,,Hrana,Meggle Mozzarella 125g,Meggle,1.89,,,0.0,isto,0.0
3875000181830,VODA SARA RIVA 6 L,Sara,1.89,,Pića,Sara Voda prirodna mineralna 6L PET,Sara,1.89,,,0.0,isto,0.0
9001414338032,ZAČIN. SMJESA ZA POHANJE 70 g,Kotanyi,1.89,,Hrana,Kotanyi Začin Crispy POH Sir 70g,Kotanyi,1.89,,,0.0,isto,0.0
9001414338025,ZAČIN. SMJESA ZA POHANJE 70 g,Kotanyi,1.89,,Hrana,Kotanyi Začin Crispy POH Češnjak 70g,Kotanyi,1.89,,,0.0,isto,0.0
9001414338018,ZAČIN. SMJESA ZA POHANJE 70 g,,1.89,,Hrana,Kotanyi Začin Crispy POH Classic 70g,Kotanyi,1.89,,,0.0,isto,0.0
90474637,"ENER.PIĆE RED BULL ZERO 0,25 L",Red Bull,1.69,,Pića,Red Bull Piće ener.gaz.Zero 250ml LIM,Red Bull,1.69,,,0.0,isto,0.0
90456886,"EN.PIĆE RED BULL SEA BL.0,25 L",Red Bull,1.69,,Pića,Red Bull Piće en.gaz.Juneberry 250ml LIM,Red Bull,1.69,,,0.0,isto,0.0
3838471056298,"FUNK.VODA DONATURAL ALOE 0,5 L",,1.69,,Pića,"DoNatural Piće negaz.Aloe v.0,5L PET vg.",DoNatural,1.69,,,0.0,isto,0.0
3838471056335,"FU.VODA DONATURAL LIM.TR.0,5 L",,1.69,,Pića,"DoNatural Piće negaz.Lim.tr.0,5L PET vg.",DoNatural,1.69,,,0.0,isto,0.0
3857500109637,PLOČICA NUTTY ITS A DATE 50 g,NUTTY,2.35,,Hrana,Nutty Snack pločica Its a date 50g VG.,Nutty,2.35,,,0.0,isto,0.0
3857500109606,PLOČICA NUTTY BEE ORIG.50 g,NUTTY,2.35,,Hrana,Nutty Snack pločica Bee original 50g VG.,Nutty,2.35,,,0.0,isto,0.0
3857500109613,PLOČICA NUTTY GREEN IS IN 50 g,NUTTY,2.35,,Hrana,Nutty Snack pločica Green is in 50g VG.,Nutty,2.35,,,0.0,isto,0.0
3870128000186,TP VIOLETA MIRISNI 2SL.8/1,Violeta,2.35,,Toaletne potrepštine,Violeta Toaletni papir Economy 2sl. 8/1,Violeta,2.35,,,0.0,isto,0.0
3856020263218,TUNA EVA U RAJČICI 100 g,Eva,2.39,,Hrana,Eva Tuna s rajčicom 100g,Eva,2.39,,,0.0,isto,0.0
3859888163157,MAK MLJEVENI ŠAFRAM 200 g,Safram,2.39,,Hrana,Šafram mak mljeveni 200 g plavi,Šafram,2.39,,,0.0,isto,0.0
3856015321787,FRANCUSK.SALATA ZVIJEZDA 220 g,Zvijezda,2.39,,Hrana,Zvijezda Francuska salata 220 g,Zvijezda,2.39,,,0.0,isto,0.0
9001414238042,ZAČIN. SMJESA ZA POHANJE 70 g,Kotanyi,1.89,,Hrana,Kotanyi Začin Crispy POH Curry 70g,Kotanyi,1.89,,,0.0,isto,0.0
3850116641942,SLADOLED MACHO VANILIJA 75 ml,Ledo,1.89,,Hrana,Macho vanilija štapić 75 ml,Ledo,1.89,,,0.0,isto,0.0
8711000513880,INST.KAVA JACOBS MONARCH 200 g,Jacobs,14.99,,Pića,Jacobs Kava instant Monarch 200 g,Jacobs,14.99,,,0.0,isto,0.0
3859889179010,TARTUFI ZIGAN.CRNI CIJELI 25 g,Zigante,14.99,,Hrana,Tartufi crni cijeli-stakl. 25 g Zigante,Zigante,14.99,,,0.0,isto,0.0
3850354018100,"MLIJ. UHT 2,8% JUNIOR DU.0,2 L",Dukat,0.69,,Hrana,"Dukat Mlijeko traj.Junior2,8% 0,2L TETRA",Dukat,0.69,,,0.0,isto,0.0
40144467,ČOK.KNOPP.NUTBAR KIKIRIKI 40 g,Knoppers,0.69,,Hrana,B_Knoppers Vafel s kikirikijem 40 g,Knoppers,0.69,,,0.0,isto,0.0
5907707056925,DEKOR KRISTALIĆI ROZI 10 g,Dr. Oetker,0.69,,Hrana,Dr.Oetker dekor roza kristalići 10 g,Dr. Oetker,0.69,,,0.0,isto,0.0
38500633,LIZALICA ŽIV.CARST.LIZLI 15 g,Kraš,0.69,,Hrana,B_Živ.carstvo Lizli ml.čok. lizalica 15g,Ž.Carstvo,0.69,,,0.0,isto,0.0
7613036964661,MAČJA HRANA FRISKIES PIL.85 g,Friskies,0.69,,Proizvodi za kućanstvo,"Friskies za mačke junior, piletina,85g",Friskies,0.69,,,0.0,isto,0.0
7613036964166,MAČJA HRANA FRISKIES GOV.85 g,Friskies,0.69,,Proizvodi za kućanstvo,"Friskies za mačke, govedina u umaku 85 g",Friskies,0.69,,,0.0,isto,0.0
3859888214309,"VINO SKARAMUČA POŠIP 0,75 L",,15.59,,Pića,"Skaramuča Pošip 0,75 l",Vina Skaramuča,15.59,,,0.0,isto,0.0
3858881086098,ČAJ FRANCK KAMILICA MAXI 40 g,Franck,2.79,,Pića,Franck čaj kamilica maxi 40 g,Franck,2.79,,,0.0,isto,0.0
4062300398900,ZAM.MLIJEKO HIPP1 COMBIO.600 g,Hipp,15.59,,Hrana,Hipp 1 Bio Combiotik  600 g,Hipp,15.59,,,0.0,isto,0.0
3859889833325,"VINO MADIR.PLAV.BARR.0,75 L",,15.39,,Pića,"Madirazza Plavac mali barr.vrh.0,75l",Madirazza,15.39,,,0.0,isto,0.0
3850112110626,RAKIJA ORAHOVAC BADEL 1 L,Badel,15.18,,Pića,Badel Orahovac 24% 1 l,Badel,15.18,,,0.0,isto,0.0
3858881225916,SAFALADA 300 g,Gavrilovic,2.79,,Hrana,Gavrilović Safalada vak. 300 g,Gavrilović,2.79,,,0.0,isto,0.0
3850112142153,"GIN SAX ORIGINAL 37,5% 1 L",,15.02,,Pića,"Sax original gin 37,5 % 1 l",Sax,15.02,,,0.0,isto,0.0
3830042561934,KRASTAVCI DROGA 670 g,Droga Kolinska,2.79,,Hrana,Droga krastavci 670 g/350 g,Droga,2.79,,,0.0,isto,0.0
3859892560300,NAMAZ VEGETARIANA MASLI.2X50 g,Vegetariana,1.89,,Hrana,Vegetariana namaz s maslinama 2x50 g,Vegetariana,1.89,,,0.0,isto,0.0
3850102501526,ČOK.DORINA SJECKANI LJEŠN.80 g,Dorina,1.89,,Hrana,Dorina čokolada sjeckani lješnjak 80g,Dorina,1.89,,,0.0,isto,0.0
3858881322011,KRUŠNE MRVICE KLARA 500 g,Klara,1.89,,Hrana,Krušne mrvice 500g Klara,Klara,1.89,,,0.0,isto,0.0
8076802085981,TJEST.BARILLA FUSILLI 500 g,Barilla,1.89,,Hrana,Barilla fusilli n.98 500 g,Barilla,1.89,,,0.0,isto,0.0
40145631,DES.MLIJ.MONTE ZOTT 4X55 g,Zott,1.89,,Hrana,Zott Desert mliječ.Monte čok.lješ4x55g,Zott,1.89,,,0.0,isto,0.0
3850102123681,ČOKOLADA DORINA RIŽA 75 g,Dorina,1.89,,Hrana,Dorina čokolada s rižom 75 g,Dorina,1.89,,,0.0,isto,0.0
8076800195132,TJE.BARILLA LINGUINE BAV.500 g,Barilla,1.89,,Hrana,Barilla Linguine/Bavette n.13 500g,Barilla,1.89,,,0.0,isto,0.0
3850102125173,ČOKOLADA DORINA NOISETTE 80 g,Dorina,1.89,,Hrana,Dorina čokolada Noisette 80 g,Dorina,1.89,,,0.0,isto,0.0
3850108059069,NAM.SIRNI Z BREGOV MIX  200 g,Vindija,1.89,,Hrana,Z bregov sirni namaz mix 40% mm 200 g,`Z bregov,1.89,,,0.0,isto,0.0
3856020270544,ZAČ.VEGETA FINO MLJEVENA 200g,Podravka,1.89,,Hrana,Vegeta fino mljevena 200 g,Vegeta,1.89,,,0.0,isto,0.0
3850322016442,BOMBONI CEDEVITA MIX 60 g,Cedevita,1.89,,Hrana,Cedevita Bomboni multiv.voćni mix 60g,Cedevita,1.89,,,0.0,isto,0.0
3850322016428,BOMBONI CEDEVITA NARANČA 60 g,Cedevita,1.89,,Hrana,Cedevita Bomboni multiv.okus naranča 60g,Cedevita,1.89,,,0.0,isto,0.0
3858890203257,MORT.S GIOR. S MASL.NAR. 100 g,Gavrilovic,1.89,,Hrana,Gavrilović Mortadela S.G. s masl. 100 g,Gavrilović,1.89,,,0.0,isto,0.0
8712561552776,ABRAZIVNO SRE.CIF LEMON 500 ml,Cif,2.25,,Sredstva za čišćenje,"Cif Sredstvo za čišć.cream lemon 0,5L",Cif,2.25,,,0.0,isto,0.0
3857500082510,"PJ.VINO PIENA ROSE 0,75L",,15.99,,Pića,"Piena Vino pjenušavo Rose brut 0,75L",Piena,15.99,,,0.0,isto,0.0
3850112110039,LIKER PELINK.1 L BADEL 1862,,15.99,,Pića,Badel Pelinkovac gorki liker 31% 1 l,Badel,15.99,,,0.0,isto,0.0
4018077005565,ČIPS CRUNCHIPS SLANI 130 g,Lorenz,2.25,,Hrana,Crunchips Čips slani 130 g,Crunchips,2.25,,,0.0,isto,0.0
3859889833462,"VINO MADIRAZZA POŠIP 0,75 L",,15.79,,Pića,"Madirazza Pošip vrhunsko vino 0,75 l",Madirazza,15.79,,,0.0,isto,0.0
3857500055019,"VINO TOMAZ MALVAZ.AVA.0,75 L",,15.69,,Pića,"Tomaz Vino bij.Malvazija Avangarde 0,75L",Tomaz,15.69,,,0.0,isto,0.0
9120097310354,DES.MUNCHMALLOW MILK 27 g,,0.69,,Hrana,Munchmallow Fresh Milk Snack 27 g,Munchmall. ili Jaffa,0.69,,,0.0,isto,0.0
5999038501847,BOMBON NATUREL NARANČA 39 g,Naturel,0.69,,Hrana,Naturel dekstroza bomboni naranča 39 g,Naturel,0.69,,,0.0,isto,0.0
5999038501854,BOMBON NATUREL JAGODA 39 g,Naturel,0.69,,Hrana,Naturel dekstroza bomboni jagoda 39 g,Naturel,0.69,,,0.0,isto,0.0
5310089004130,ŠTAPIĆ ŠARENI ČUNGA LUNGA 28 g,Cunga Lunga,0.69,,Hrana,Čunga Lunga Žvakaće gume Magic 28g,Čunga Lunga,0.69,,,0.0,isto,0.0
5010106113127,"WHISKEY BALLANTINES 0,7 L",Ballantines,16.19,,Pića,"Ballantines whisky 40% gola boca 0,7 l",Ballantines,16.19,,,0.0,isto,0.0
3859889833028,VINO POSTUP MADIRAZ.0.75 L,,16.19,,Pića,"Madirazza Postup vrh.crno vino  0,75 l",Madirazza,16.19,,,0.0,isto,0.0
3850112170545,"VINO KORLAT SYRAH 0,75 L",,16.02,,Pića,"Korlat syrah vrhunsko vino 0,75 l",Korlat,16.02,,,0.0,isto,0.0
3850112170552,"VINO KORLAT CAB.SAUVIG.0,75 L",,16.02,,Pića,"Korlat cabernet sauvignon vrhun. 0,75 l",Korlat,16.02,,,0.0,isto,0.0
3850112170538,"VINO KORLAT MERLOT 0,75 L",,16.02,,Pića,"Korlat merlot vrhunsko vino eko 0,75 l",Korlat,16.02,,,0.0,isto,0.0
3850112110930,LIKER BADEL PELINK.ORANGE 1 L,,16.02,,Pića,Badel pelinkovac orange liker 25% 1 l,Badel,16.02,,,0.0,isto,0.0
3850116612621,SLADOLED MACHO ČOKOLADA 75 ml,Ledo,1.89,,Hrana,Macho čokolada štapić 75 ml,Ledo,1.89,,,0.0,isto,0.0
3859890848196,MESNI NAREZAK PODRAVKA 150 g,Podravka,1.89,,Hrana,Podravka mesni narezak 150 g,Podravka,1.89,,,0.0,isto,0.0
3838945043359,"OSVJE.PIĆE FRUC LIMUNADA 1,5 L",Fruc,1.89,,Pića,"Fruc Piće neg.bez.Limunada 1,5L PET",Fructal,1.89,,,0.0,isto,0.0
3859892560294,NAMAZ SA ŠAMPINJONIMA 2X50 g,Vegetariana,1.89,,Hrana,Vegetariana namaz s šampinj. 2x50 g,Vegetariana,1.89,,,0.0,isto,0.0
3850102117970,ČOK.DORINA KEKS  80 g,Dorina,1.89,,Hrana,Dorina čokolada s keksom 80g,Dorina,1.89,,,0.0,isto,0.0
3850104268618,FLIPS BABY LINO 25 g,Lino,1.89,,Hrana,Lino baby flips 25 g,Podravka,1.89,,,0.0,isto,0.0
3850102230068,BOMBONIJERA BAJADERA 500 g,Bajadera,16.99,,Hrana,Bajadera 500g,Kraš,16.99,,,0.0,isto,0.0
3850158406905,"LIKER PELINKOVA.HERITAGE 0,7 L",,16.99,,Pića,"Maraska Heritage Pelinkovac 30% 0,7L",Heritage,16.99,,,0.0,isto,0.0
3859891991037,"VINO GALIĆ SAUVIGNON 0,75 L",,16.99,,Pića,"Galić Vino bijelo Sauvignon blanc 0,75L",Galić,16.99,,,0.0,isto,0.0
3858881192706,"ULJE MASLINOVO OL ISTRIA 0,5 L",Ol Istria,16.49,,Hrana,"OL Istria Ulje maslinovo extra dj.0,5 l",OL Istra,16.49,,,0.0,isto,0.0
5010296002980,"GIN GREENALL´S 0,7 L",,16.38,,Pića,"Greenalls Gin 40% 0,7 l",Greenalls,16.38,,,0.0,isto,0.0
3850102507979,ČOK.ŽIVOTINJSKO CARSTVO 15 g,Životinjsko Carstvo,0.69,,Hrana,B_Životinjsko carstvo mliječna čok. 15g,Ž.Carstvo,0.69,,,0.0,isto,0.0
3850108058468,SIR KREM VIVIS 50 g,Vivis,0.69,,Hrana,Vivis svježi krem sir 69% mm 50 g,´z bregov,0.69,,,0.0,isto,0.0
3850104074035,SODA BIKARBONA PODRAVKA 40 g,,0.69,,Hrana,Dolcela soda-bikarbona kutijica 40 g,Dolcela,0.69,,,0.0,isto,0.0
40144450,ČOK.KNOPPERS NUTBAR 40 g,Knoppers,0.69,,Hrana,B_Knoppers Nutbar vafel 40 g,Knoppers,0.69,,,0.0,isto,0.0
4014500503684,JOG.VOĆ.JOGOB.EXOTI.ZOTT 150 g,Zott,0.69,,Hrana,"Jogobella Jogurt voć.exotic mix3,5%150g",Jogobella,0.69,,,0.0,isto,0.0
4014500503646,JOG.VOĆ.JOGOB.CLASS.ZOTT 150 g,Zott,0.69,,Hrana,"Jogobella Jogurt voć.classic mix3,5%150g",Jogobella,0.69,,,0.0,isto,0.0
3850108035896,JOGURT PROB.FORTIA NATUR 150 g,Vindija,0.69,,Hrana,zbregov Fortia jogurt probiotik 150g,´z bregov,0.69,,,0.0,isto,0.0
3859890129042,"VODA NEGAZIRANA CETINA 0,5 L",Cetina,0.69,,Pića,"Cetina Voda prir.miner.negaz.0,5 l PET",Cetina,0.69,,,0.0,isto,0.0
3859894138644,"LIKER PELINKOVA.GINKO WG 0,7 L",,17.99,,Pića,"Wise Grus Liker bilj.Pelin.Ginko35% 0,7L",Wise Grus,17.99,,,0.0,isto,0.0
8017331098073,MLI.L´ANGELICA SPF50 + 200 ml,L´Angelica,17.99,,Kozmetika,L`Angelica Mlij.za sunč.sprejSPF50 200ml,L`Angelica,17.99,,,0.0,isto,0.0
3858881083851,ČAJ FRANCK BOROVNICA KUV.55 g,Franck,2.29,,Pića,Franck čaj borovnica 55 g,Franck,2.29,,,0.0,isto,0.0
8594068382533,PREZERVATIV YOU&ME JAGODA 3/1,Primeros,2.29,,Toaletne potrepštine,You&Me prezervativi jagoda 3/1,You&Me,2.29,,,0.0,isto,0.0
3858881084681,INS.KAVA FRANCK STRO.3U1 180 g,Franck,2.29,,Pića,Franck instant kava 3u1Strong 180g,Franck,2.29,,,0.0,isto,0.0
3850116053318,CARSKA MJEŠAVINA LEDO 400 g,Ledo,2.29,,Hrana,Ledo Carska mješavina 400 g,Ledo,2.29,,,0.0,isto,0.0
5997381324151,PRELJEV ZA TORTE CRVENI 3X12g,Dr. Oetker,2.29,,Hrana,Dr.Oetker preljev za torte crv. 3/1 36g,Dr. Oetker,2.29,,,0.0,isto,0.0
5997381329439,SMJESA ZA PALAČINKE 215g,Dr. Oetker,2.29,,Hrana,Dr.Oetker smjesa za palačinke 215 g,Dr. Oetker,2.29,,,0.0,isto,0.0
5997381370097,RIŽA NA MLIJ.DR.OETK.VAN.125 g,Dr. Oetker,2.29,,Hrana,Dr.Oetker riža na mlijeku vanilija 125 g,Dr.Oetker,2.29,,,0.0,isto,0.0
3859888333093,AROMA MENTA AROMAR 15ml,Aromar,1.69,,Hrana,Aroma menta 15 ml,Aroma,1.69,,,0.0,isto,0.0
3858884602349,"VODA JAMN.SENS.LIME.KIW.1,5 L",Jamnica,1.69,,Pića,"Jamnica Sensation limeta kiwano 1,5l PET",Jamnica,1.69,,,0.0,isto,0.0
9002490100070,"ENERGETSK.PIĆE RED BULL 0,25 L",Red Bull,1.69,,Pića,"Red Bull energy drink 0,25 l limenka",Red Bull,1.69,,,0.0,isto,0.0
90162800,"ENE.PIĆE SU.FR.RED BULL 0,25 L",Red Bull,1.69,,Pića,"Red Bull bez šećera energy drink 0,25l",Red Bull,1.69,,,0.0,isto,0.0
4018077005589,ČIPS CRUNCHIPS PAPRIKA 130 g,Lorenz,2.25,,Hrana,Crunchips Čips od paprike 130 g,Crunchips,2.25,,,0.0,isto,0.0
3830081425372,PROTEIN PROT.SI VANIL.400 g,Proteini.si,17.59,,Hrana,Proteini.si Proteini Whey vanilija 400g,Proteini.si,17.59,,,0.0,isto,0.0
3830081425341,PROT.PROT.SI COOK.&CREAM 400 g,Proteini.si,17.59,,Hrana,Proteini.si Proteini Whey keks vrh.400g,Proteini.si,17.59,,,0.0,isto,0.0
3859891585014,"VINO ROSSI MALVAZIJA 0,75 L",,17.49,,Pića,"Rossi Vino bij.Malvazija Istarska 0,75 l",Rossi,17.49,,,0.0,isto,0.0
7630040408820,VERMOUTH MARTINI BIANCO 1 L,Martini,17.49,,Pića,Martini vermouth bianco 15% 1L,Martini,17.49,,,0.0,isto,0.0
7630040409155,VERMOUTH MARTINI FIERO 1 L,,17.49,,Pića,Martini Fiero Vino aromatizirano 15% 1 L,Martini Fiero,17.49,,,0.0,isto,0.0
3857500050106,"VINO BENVENUT.MALVAZ.0,75 L",,17.45,,Pića,"Benvenuti Vino bijelo Malvazija 0,75L",Benvenuti,17.45,,,0.0,isto,0.0
4018077005497,ČIPS CRUNCHIPS DIM.PAPRI.120 g,Lorenz,2.25,,Hrana,Crunchips Čips rebr.Smoky paprika 120g,Crunchips,2.25,,,0.0,isto,0.0
8000570552505,"PROSSECCO MARTINI 0,75 L",,17.05,,Pića,"Martini prosecco pjenušavo vino 0,75 l",Martini,17.05,,,0.0,isto,0.0
3850112110572,"LIKER ANTIQUE PEL.BADEL  0,7 L",Badel,17.02,,Pića,"Badel pelinkovac Antique 35% 0,7 l",Badel,17.02,,,0.0,isto,0.0
8600114010012,PJEN.DES. MUNC.JAGODA 128 g,Jaffa,1.79,,Hrana,Munchmallow Kolač trajni s jagodom 128g,Munchmallow,1.79,,,0.0,isto,0.0
3830059011330,PROT.PLOČ.PROT.SI KOK.ČOK.55 g,Proteini.si,1.79,,Hrana,Proteini.si prot. pločica kokos 55g,Proteini.si,1.79,,,0.0,isto,0.0
3830059011354,PROT.PLOČ.PROT.SI BAN.ČOK.55 g,Proteini.si,1.79,,Hrana,Proteini.si prot. pločica banana 55g,Proteini.si,1.79,,,0.0,isto,0.0
3830081429820,PROT.PLO.PROT.SI ČOK.LJEŠ.50 g,Proteini.si,1.79,,Hrana,Proteini.Si Pločica protei.čok.lješnj50g,Proteini.Si,1.79,,,0.0,isto,0.0
3850104224966,ŠTAPIĆI KVIKI 220 g,Kviki,1.79,,Hrana,Kviki štapići 220g,Kviki,1.79,,,0.0,isto,0.0
9011900139616,SENF ESTRAGON MAUTNERMA.200 g,Mautner Markhof,1.79,,Hrana,Mautner Markhof Senf estragon tuba 200 g,Mautner Markhof,1.79,,,0.0,isto,0.0
3850133806454,ČAJNA KOBASICA NARE.DOBRO 80 g,,1.79,,Hrana,DOBRO Čajna kobasica naresci 80 g,DOBRO,1.79,,,0.0,isto,0.0
9000403800468,KAVA U ZRNU JULI.ME.ARAB.500 g,JULIUS MEINL,18.99,,Pića,Julius Meinl kava zrno Prem.Esp.500g,Julius Meinl,18.99,,,0.0,isto,0.0
3856015328533,UMAK POP PLANET OF PLANT.260 g,,2.25,,Hrana,Planet of Plants Umak 260 g,Planet of Plants,2.25,,,0.0,isto,0.0
3850116053073,BOB LEDO 400 g,Ledo,2.99,,Hrana,Ledo Bob 400 g,Ledo,2.99,,,0.0,isto,0.0
5010677013147,"RUM BACARDI CARTA BLANCA 0,70L",Bacardi,18.49,,Pića,"Bacardi Carta Blanca 37,5% 0,7 L",Bacardi,18.49,,,0.0,isto,0.0
7610113007518,"BACARDI SPICED 0,7 L",Bacardi,18.49,,Pića,"Bacardi Spiced 35% 0,7l",Bacardi,18.49,,,0.0,isto,0.0
3859889940153,KVASAC DI-GO SUHI PEKARS.5X7 g,Podravka,2.99,,Hrana,Di-go Kvasac suhi instant 5x35 g 1gratis,Di-go,2.99,,,0.0,isto,0.0
3859891697014,"VINO FRANC ARM.TERAN 0,75 L",,18.09,,Pića,"Franc Arman Vino crno vrh.Teran0,75L",Franc Arman,18.09,,,0.0,isto,0.0
3856027801246,KEKS ZOB.B.B.BITES.ČOK.20 g,Boom Box,0.59,,Hrana,Boom Box Zalogaj zob.banana.čokol.20g,Boom Box,0.59,,,0.0,isto,0.0
8002415600006,BOMB.LIKING MINT MENT.B.Š.50 g,,1.59,,Hrana,Liking Bomboni Mimi Fresh Mint 50 g,Liking,1.59,,,0.0,isto,0.0
7613036707381,POSL.ZA MAČ.FELIX PIL.JET.50 g,Nestle,1.59,,Proizvodi za kućanstvo,Felix Posl.za mačke pl.tubes pil&jet.50g,Felix,1.59,,,0.0,isto,0.0
8002230000302,"APEROL 0,7 L",Aperol,19.49,,Pića,"Aperol 11% 0,7 l",Aperol,19.49,,,0.0,isto,0.0
3800233091168,ČIPS RIŽA CHEDDAR 60 g,B Safe,1.59,,Hrana,B.Yond Čips sm.riža che.rajč.bez glu.60g,B.Yond,1.59,,,0.0,isto,0.0
3859891991044,"VINO GALIĆ CHARDONNAY 0,75 L",,18.99,,Pića,"Galić Vino bijelo Chardonnay 0,75 L",Galić,18.99,,,0.0,isto,0.0
9013100011563,"LIKER MOZART COFFE 0,5 L",Mozart,18.99,,Pića,"Mozart Liker čokoladni s kavom17% 0,5 L",Mozart,18.99,,,0.0,isto,0.0
9013100003490,"LIKER MOZART JAGODA 0,5 L",,18.99,,Pića,"Mozart Liker bij.čok.s jagodom15% 0,5L",Mozart,18.99,,,0.0,isto,0.0
3858890203271,MORT. S GIORGIO NAREZAK 100 g,Gavrilovic,1.89,,Hrana,Gavrilović Mortadela San G.nar. 100 g,Gavrilović,1.89,,,0.0,isto,0.0
3850108059076,NAM.SIRNI CLASSIC Z BREG.200 g,Vindija,1.89,,Hrana,Z bregov sirni namaz classic 70% mm 200g,`Z bregov,1.89,,,0.0,isto,0.0
4008400300429,ČOKOLADA DUPLO 91 g,Ferrero,1.89,,Hrana,Duplo 91 g,Duplo,1.89,,,0.0,isto,0.0
5997381348584,GUSTIN DR.OETKER+25%GRAT.250 g,Dr. Oetker,1.89,,Hrana,Dr.Oetker Gustin Origi.+25%gratis 250g,Dr.Oetker,1.89,,,0.0,isto,0.0
3080216031811,"PIVO 1664 BLANC 0,5 L LIMENKA",,1.79,,Pića,"Blanc Kronenbourg pivo sv.5% 0,5l lim",1664 Blanc,1.79,,,0.0,isto,0.0
3850116065946,SLAD.KORN.TIRAMISU LEDO 110 ml,Ledo,1.79,,Hrana,Ledo Sladoled kornet Tiramisu 110ml,Ledo,1.79,,,0.0,isto,0.0
3850104274879,JUHA U KOCKI POD.KOKOŠJA 80 g,Podravka,1.79,,Hrana,Podravka kokošja kocka 80 g,Podravka,1.79,,,0.0,isto,0.0
3858888573829,ČOK.SAMO TI MALINA 100 g,Zvecevo,1.59,,Hrana,Samo Ti Čokolada mliječ.malina 100g,Samo Ti,1.59,,,0.0,isto,0.0
3859891585434,"LIKER ROSSI TERANINO 0,5 L",,19.52,,Pića,"Rossi Liker Teranino 18% 0,5 l",Rossi,19.52,,,0.0,isto,0.0
40144474,ČOK.KNOPPERS NUTBAR KOKOS 40 g,Knoppers,0.69,,Hrana,B_Knoppers Vafel s kokosom 40 g,Knoppers,0.69,,,0.0,isto,0.0
5907707057373,DEK.SREB.PERL.SOFT DR OET.10 g,Dr. Oetker,0.69,,Hrana,Dr.Oetker Perle srebrne Dekor 10g,Dr.Oetker,0.69,,,0.0,isto,0.0
3850108031645,MLIJEKO KISELO Z BREGOV 200 g,Vindija,0.69,,Hrana,"Legenda Z bregov kis. mlijeko 3,2% ,200g",`Z bregov,0.69,,,0.0,isto,0.0
3850108032253,MLIJEKO ACIDOF. Z BREGOV 200 g,Vindija,0.69,,Hrana,"Z bregov acidofilno mlijeko 3,2% mm 200g",`Z bregov,0.69,,,0.0,isto,0.0
38503924,PUDIN.LJEŠ.ČOK. Z BREGOV 125 g,Vindija,0.65,,Hrana,Vindija mlij puding lješnjak čoko 125 g,Vindija,0.65,,,0.0,isto,0.0
38500039,PUDING ČOKOLADA Z BREGOV 125 g,Vindija,0.65,,Hrana,Vindija mliječni puding čokolada 125 g,Vindija,0.65,,,0.0,isto,0.0
